STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN,DATA_SOURCE,YEAR
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-29,0.0,76.0,86.0,66.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-29,0.0,77.0,87.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-30,0.04,76.0,83.0,69.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-30,0.0,79.0,84.0,69.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-31,0.0,72.0,79.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-31,0.0,70.0,78.0,62.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-01,0.0,71.0,82.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-01,0.0,72.0,80.0,64.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-02,0.0,68.5,79.0,58.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-02,0.0,70.0,81.0,57.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-03,0.0,68.5,80.0,57.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-03,0.0,69.0,83.0,55.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-04,0.35,69.0,80.0,58.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-04,0.24,68.0,83.0,54.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-05,0.0,71.0,83.0,59.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-05,0.0,71.0,84.0,58.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-06,0.0,72.0,86.0,60.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-06,0.0,72.5,84.0,61.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-07,0.0,75.0,87.0,67.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-07,0.0,76.0,85.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-08,0.0,75.0,87.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-08,0.0,76.0,86.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-09,0.9,74.0,78.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-09,0.93,73.0,77.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-10,0.74,77.5,85.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-10,0.74,74.0,85.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-11,0.0,82.0,89.0,75.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-11,0.08,81.0,91.0,74.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-12,0.07,81.5,90.0,73.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-12,0.0,81.0,91.0,73.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-13,0.62,79.0,89.0,70.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-13,1.36,79.0,89.0,69.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-14,0.23,73.0,84.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-14,0.19,74.5,82.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-15,0.0,71.0,78.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-15,0.0,70.5,75.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-16,1.28,74.5,81.0,68.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-16,0.08,73.0,80.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-17,0.0,75.0,81.0,69.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-17,0.0,74.0,81.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-18,0.0,74.0,87.0,67.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-19,2.28,74.0,80.0,68.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-19,2.35,74.0,80.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-20,0.0,74.0,84.0,64.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-20,0.0,74.0,86.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-21,0.0,75.0,86.0,64.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-21,0.0,76.0,86.0,64.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-22,0.0,76.5,87.0,66.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-22,0.0,78.0,89.0,67.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-23,0.0,78.0,89.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-23,0.0,78.0,90.0,65.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-24,0.0,80.5,90.0,71.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-24,0.0,80.0,90.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-25,0.0,80.0,91.0,71.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-25,0.0,80.0,89.0,71.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-26,0.0,78.0,90.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-26,0.0,78.5,90.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-27,0.0,77.0,89.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-27,0.01,78.0,89.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-28,0.0,78.0,90.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-28,0.0,79.0,89.0,69.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-29,0.0,79.0,89.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-29,0.0,78.0,87.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-30,0.73,74.5,81.0,68.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-30,1.21,74.0,81.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-08-31,1.02,69.0,70.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-08-31,1.11,69.5,71.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-01,0.16,72.0,79.0,65.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-01,0.16,71.0,80.0,65.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-02,0.0,66.5,75.0,58.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-02,0.0,68.0,76.0,57.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-03,0.0,66.0,79.0,54.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-03,0.0,66.0,77.0,55.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-04,0.0,71.0,81.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-04,0.0,70.5,80.0,61.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-05,0.47,70.0,73.0,64.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-05,1.13,69.0,74.0,64.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-06,0.0,69.0,82.0,55.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-06,0.0,68.0,80.0,56.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-07,0.0,69.5,81.0,58.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-07,0.0,69.0,82.0,56.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-08,0.12,67.5,75.0,60.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-08,0.33,67.0,75.0,61.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-09,0.0,64.5,75.0,54.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-09,0.0,65.0,77.0,54.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-10,0.0,65.0,76.0,52.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-10,0.0,64.5,76.0,53.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-11,0.0,67.0,79.0,54.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-11,0.0,67.5,79.0,56.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-12,0.0,72.5,82.0,63.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-12,0.0,72.0,82.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-13,0.0,74.0,83.0,65.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-13,0.0,73.0,83.0,65.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-14,0.0,76.0,85.0,67.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-14,0.0,76.0,85.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-15,0.49,71.0,73.0,64.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-15,0.19,69.5,75.0,64.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-16,0.0,70.0,83.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-16,0.0,71.5,81.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-17,0.0,74.0,84.0,64.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-17,0.0,74.0,84.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-18,0.0,74.0,84.0,64.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-18,0.0,75.0,86.0,64.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-19,0.09,74.0,83.0,65.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-19,0.08,73.0,84.0,64.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-20,0.33,70.0,75.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-20,0.48,71.0,75.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-21,0.04,69.0,75.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-21,0.08,70.5,75.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-22,0.86,61.5,70.0,53.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-22,1.22,64.0,70.0,51.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-23,0.0,55.0,66.0,48.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-23,0.0,57.5,66.0,49.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-24,0.0,58.5,71.0,46.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-24,0.0,57.0,71.0,45.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-25,0.03,58.0,69.0,48.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-25,0.04,58.5,69.0,48.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-26,0.0,58.0,72.0,45.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-26,0.0,60.5,73.0,48.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-27,0.0,67.0,80.0,54.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-27,0.0,64.0,79.0,53.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-28,0.0,70.0,82.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-28,0.0,72.0,82.0,62.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-29,0.0,72.0,84.0,59.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-29,0.0,71.5,83.0,60.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-09-30,0.0,69.5,80.0,59.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-09-30,0.0,69.0,81.0,59.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-01,0.0,66.0,77.0,54.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-01,0.0,64.0,76.0,52.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-02,0.01,67.0,80.0,56.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-02,0.0,68.5,81.0,56.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-03,0.75,68.0,72.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-03,0.8,68.0,72.0,64.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-04,0.0,67.0,75.0,59.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-04,0.0,66.0,74.0,58.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-05,0.01,66.0,77.0,55.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-05,0.0,66.5,77.0,56.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-06,2.15,70.0,75.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-06,0.87,69.5,76.0,63.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-07,0.69,67.0,79.0,60.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-07,0.23,68.0,76.0,60.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-08,0.3,70.0,78.0,62.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-08,0.0,67.0,77.0,61.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-09,0.0,67.0,79.0,58.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-09,0.0,69.5,80.0,59.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-10,0.0,73.0,81.0,65.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-10,0.0,70.0,80.0,63.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-11,0.0,70.0,79.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-11,0.0,71.0,80.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-12,0.0,67.5,78.0,57.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-12,0.0,70.0,77.0,57.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-13,0.05,64.0,76.0,55.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-13,0.01,65.0,76.0,54.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-14,0.0,73.5,81.0,66.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-14,0.0,71.0,80.0,65.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-15,0.53,69.0,72.0,66.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-15,1.0,69.0,72.0,65.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-16,0.14,56.5,67.0,46.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-16,0.17,59.0,65.0,45.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-17,0.0,52.5,65.0,40.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-17,0.0,51.0,64.0,39.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-18,0.0,55.0,68.0,42.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-18,0.0,54.0,68.0,39.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-19,0.0,56.0,70.0,42.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-19,0.0,54.0,69.0,42.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-20,0.0,59.0,71.0,47.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-20,0.0,57.0,70.0,45.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-21,0.0,60.0,73.0,47.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-21,0.0,62.0,73.0,48.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-22,0.0,50.0,56.0,44.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-22,0.0,51.0,55.0,43.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-23,0.12,52.0,62.0,42.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-23,0.08,53.0,61.0,43.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-24,0.24,61.0,75.0,54.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-24,0.13,65.0,76.0,54.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-25,0.38,57.5,66.0,49.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-25,0.29,60.0,66.0,49.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-26,0.0,50.0,57.0,39.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-26,0.01,48.5,56.0,41.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-27,0.0,44.5,56.0,33.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-27,0.0,44.0,57.0,32.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-28,0.1,49.0,55.0,44.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-28,0.22,48.5,54.0,43.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-29,0.58,54.0,61.0,47.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-29,0.54,54.0,63.0,48.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-30,0.49,53.0,56.0,51.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-30,0.68,54.0,57.0,51.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-10-31,0.01,53.0,60.0,48.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-10-31,0.01,54.0,60.0,48.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-01,0.0,49.0,56.0,39.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-01,0.0,47.0,55.0,39.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-02,0.01,44.0,50.0,34.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-02,0.0,42.5,50.0,35.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-03,0.0,37.0,48.0,27.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-03,0.0,37.0,46.0,28.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-04,0.0,37.0,51.0,26.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-04,0.0,38.0,50.0,26.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-05,0.0,39.0,52.0,28.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-05,0.0,39.0,51.0,27.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-06,0.0,42.0,59.0,25.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-06,0.0,41.5,57.0,26.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-07,0.0,43.0,61.0,27.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-07,0.0,45.0,60.0,30.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-08,0.0,48.0,69.0,33.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-08,0.0,53.0,69.0,37.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-09,0.0,53.0,67.0,39.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-09,0.0,53.0,67.0,37.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-10,0.0,58.0,69.0,47.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-10,0.0,58.0,69.0,46.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-11,0.68,55.5,67.0,44.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-11,0.6,57.0,66.0,44.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-12,0.0,47.0,55.0,38.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-12,0.02,45.5,54.0,37.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-13,0.0,38.0,40.0,34.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-13,0.0,37.5,40.0,35.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-14,0.06,38.0,45.0,33.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-14,0.0,39.0,45.0,33.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-15,0.0,34.0,42.0,26.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-15,0.0,34.5,43.0,26.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-16,0.0,46.0,65.0,35.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-16,0.0,50.0,65.0,35.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-17,0.0,63.0,69.0,57.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-17,0.0,61.0,69.0,57.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-18,0.32,50.0,61.0,31.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-18,0.43,47.5,63.0,32.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-19,0.0,32.0,40.0,24.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-19,0.0,33.0,40.0,24.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-20,0.0,39.0,56.0,29.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-20,0.0,41.0,55.0,27.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-21,0.87,46.0,49.0,44.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-21,0.78,45.5,48.0,43.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-22,0.0,39.0,44.0,25.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-22,0.0,35.0,43.0,27.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-11-23,0.0,30.5,41.0,20.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-23,0.0,29.0,41.0,19.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-11-24,0.0,38.0,55.0,28.0,dailies,2021
